5861326,5812355,5861326_5812355,1,08:06,24.97,60.31,25.03,60.37,93.00,82.00,18887.50,3.00
5861326,5812356,5861326_5812356,1,08:06,24.97,60.31,25.04,60.37,91.00,80.00,18747.40,3.00
5861326,5812358,5861326_5812358,1,08:06,24.97,60.31,25.05,60.37,82.00,70.00,18030.30,3.00
5861326,5812359,5861326_5812359,1,08:06,24.97,60.31,25.05,60.37,79.00,67.00,17828.50,3.00
5861326,5812360,5861326_5812360,1,08:06,24.97,60.31,25.06,60.37,74.00,62.00,17493.20,3.00
5861326,5812361,5861326_5812361,1,08:06,24.97,60.31,25.06,60.37,70.00,58.00,17183.70,3.00
5861326,5812362,5861326_5812362,1,08:06,24.97,60.31,25.07,60.37,63.00,51.00,16716.10,3.00
5861326,5812363,5861326_5812363,1,08:06,24.97,60.31,25.07,60.37,61.00,49.00,16599.60,3.00
5861326,5812364,5861326_5812364,1,08:06,24.97,60.31,25.08,60.37,56.00,43.00,16621.60,3.00
5861326,5812365,5861326_5812365,1,08:06,24.97,60.31,25.08,60.37,56.00,43.00,16632.30,3.00
